android.sensor.accelerometer#std,android.sensor.linear_acceleration#mean,android.sensor.gyroscope#mean,speed#min,speed#mean,speed#max,android.sensor.linear_acceleration#max,android.sensor.magnetic_field#mean,android.sensor.linear_acceleration#min,android.sensor.light#max,android.sensor.gyroscope#max,android.sensor.magnetic_field#min,android.sensor.light#mean,android.sensor.magnetic_field#max,android.sensor.light#min,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,sound#min,android.sensor.magnetic_field_uncalibrated#min,android.sensor.magnetic_field_uncalibrated#mean,sound#mean,android.sensor.magnetic_field_uncalibrated#max,sound#max,android.sensor.gravity#max,android.sensor.pressure#max,android.sensor.pressure#min,android.sensor.gravity#mean,android.sensor.game_rotation_vector#std,android.sensor.gravity#min,android.sensor.gravity#std,android.sensor.rotation_vector#mean,activityrecognition#1,android.sensor.linear_acceleration#std,android.sensor.accelerometer#mean,android.sensor.pressure#mean,android.sensor.magnetic_field#std,android.sensor.gyroscope_uncalibrated#max,android.sensor.step_counter#min,android.sensor.step_counter#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.rotation_vector#min,android.sensor.gyroscope#min,android.sensor.game_rotation_vector#mean,target
6.246211698,5.696231424,1.381869189,0.0,0.0,0.0,7.443863015,48.4228627,2.847781913,331.6980653220726,2.800214365,40.83698094,288.82554488125294,55.64870439,254.14086103309742,0.696332323,2.342880627,6.053021669,25.33646295,89.77834348,121.6412429,125.1752081,89.77834348,129.9157216,89.77834348,9.806651202,1016.2188160375391,1016.1891426016684,9.80665033,0.006053089,9.806649792,4.35e-07,0.799224953,100,2.487938995,12.07586649,1016.2031394793013,8.196604326,3.924247031,3481.0,3481.0,0.798895611,0.742151285,0.458602689,0.968781095,4
0.579057556,0.788014509,0.107628964,6.75,6.75,6.75,0.788014509,45.84332809,0.788014509,2.0,0.275758093,44.64710925,1.5,47.46343253,1.0,0.055734549,0.112307564,8.669328427,10.45824341,89.73059308,166.2304059,166.2304059,89.73059308,166.2304059,89.73059308,9.806650649,1016.2188160375391,1016.1891426016684,9.806650001,0.003170437,9.806649393,3.82e-07,0.999855007,15,0.213627984,9.655541883,1016.2031394793013,0.885517532,0.22650073,10112.205783456624,10112.523522718226,0.07879013,0.999654045,0.021614095,0.582025625,0
0.293564234,1.3159705831263195,0.31253628333133576,8.21674664822017,8.235253551705396,8.25352779037074,2.1575919730844597,56.21250772925611,0.863086307595666,241.0,0.7350416003926156,54.26780495101297,240.25,58.20710912883278,240.0,0.18990341907912608,0.31280685696505695,9.172073375,10.47101265,76.84344459,136.95589564102863,138.40906591391834,78.13169595,139.907247660583,79.41994731,9.806591519407524,1016.2188160375391,1016.1891426016684,9.806560747614345,0.011875942305517377,9.806529526668273,0.00012203942,0.7659315870879737,62,0.6027711069877095,9.864103802,1016.2031394793013,1.7729416747154003,0.6149611913767177,10112.205783456624,10112.523522718226,0.12542673854240283,0.7502729484673241,0.08949412389580515,0.7592804100270907,1
4.209726732,6.282308485,1.620027389,0.0,0.0,0.0,12.32060821,39.33521918,2.357414264,331.6980653220726,3.92361734,37.21085529,288.82554488125294,42.79274212,254.14086103309742,1.017996737,1.343052463,3.451493494,16.04138781,89.74389915,159.2278457,159.6091079,89.74389915,159.9903701,89.74389915,9.806650891,1016.2188160375391,1016.1891426016684,9.806650263,0.001839202,9.806649677,5.02e-07,0.952139799,100,3.744423892,9.885646106,1016.2031394793013,1.693965036,2.326396711,2680.0,2680.0,0.281723796,0.929621465,0.373152047,0.9845457,4
0.015522789,0.020736427,0.00162223,0.0,0.0,0.0,0.040941487,56.26323057,0.004962961,0.0,0.003533083,55.87450223,0.0,56.5383056,0.0,0.000736183,0.016068732,9.773936341,9.847272444,78.45165828883567,50.52771517,50.68661434,78.72485504254868,51.01558585,78.99721252769464,9.80665135,1004.20654,1004.167,9.806650166,0.000243948,9.806648986,4.36e-07,0.051195621,100,0.008864258,9.813330486,1004.184615,0.158444892,0.018109496,28966.0,28966.0,0.013262435,0.047273143,0.0,0.035984671,2
0.008297353,0.026100304,0.006606276,8.21674664822017,8.235253551705396,8.25352779037074,0.050247235,51.03779058,0.004532981,331.6980653220726,0.013561235,50.17674055,288.82554488125294,51.77390082,254.14086103309742,0.00276015,0.040155901,9.984538308,10.01074238,88.41956711,138.0499906,138.0499906,88.41956711,138.0499906,88.41956711,9.806650547,1016.2188160375391,1016.1891426016684,9.806650172,4.65e-05,9.806649866,2.53e-07,0.971983122,100,0.018724937,9.999798595,1016.2031394793013,0.597604081,0.045222174,10112.205783456624,10112.523522718226,0.034843424,0.971965871,0.000569911,0.964313596,2
0.267784109,0.122850625,0.211462069,0.0,0.0,0.0,0.209486737,42.75132229,0.050512528,2.0,0.512731232,40.86974005,2.0,44.37581071,2.0,0.19536893,0.190296753,9.927058255,10.70657046,89.78960704,82.42379548,82.42379548,89.78960704,82.42379548,89.78960704,9.806651078,1016.2188160375391,1016.1891426016684,9.80665015,0.024251471,9.806649317,6.15e-07,0.821280081,51,0.061874027,10.11717017,1016.2031394793013,1.726176379,0.735767864,6096.0,6096.0,0.005221361,0.811446765,0.01156738,0.711936301,4
0.056455229,0.101033359,0.02087694,0.1390201,0.1390201,0.1390201,0.101033359,45.04994038,0.101033359,146.0,0.02087694,43.76035592,146.0,46.33952484,146.0,0.002303365,0.041474218,9.734309547,9.950583461,72.1897538,245.067258,245.62805,72.1897538,246.4113843,72.1897538,9.806591156,1016.2188160375391,1016.1891426016684,9.806591156,0.00052028,9.806591156,2.3e-05,0.702399931,100,0.061955556,9.848432032,1016.2031394793013,1.823747836,0.054322375,9242.0,9242.0,0.028626062,0.702305176,0.02087694,0.319921045,2
0.038416067,0.15198212,0.013434012,8.21674664822017,8.235253551705396,8.25352779037074,0.15198212,121.6587227,0.15198212,86.0,0.035345827,121.1883288,86.0,121.9829906,86.0,0.010261441,0.042834925,9.675402736,9.80650116,66.79697566,168.2302589,168.3618501,66.79697566,168.5093766,66.79697566,9.806649123,1034.6755,1034.6577,9.806648564,0.023643983,9.806648005,7.91e-07,0.224736653,85,0.01367792,9.729777797,1034.66609,0.16757071,0.04756911,10112.205783456624,10112.523522718226,0.037715672,0.224469999,0.001727788,0.191046435,3
0.016180681,0.01957203,0.001645152,0.0,0.0,0.0,0.049545829,56.90914945,0.003280966,0.0,0.004392198,56.58577751,0.0,57.34256738,0.0,0.000732294,0.016182116,9.763583942,9.85327129,78.45165828883567,50.44858769,50.72069507,78.72485504254868,51.07572809,78.99721252769464,9.806651152,1003.9126,1003.85376,9.806650025,0.000174916,9.806649094,4.86e-07,0.060316604,100,0.009974497,9.813252293,1003.884771,0.158792791,0.019439253,28966.0,28966.0,0.014331668,0.053272728,0.0,0.105249302,2
0.771881371,0.809251564,0.218249964,8.877693,8.9297205,8.9747095,3.58475087,25.44916915,0.12542763,19.0,0.842764909,24.16898845,14.07142857,26.58176139,8.0,0.166739469,0.216054346,7.367270968,13.37264076,78.45165828883567,57.38405702,61.87161496,78.72485504254868,67.9265044,78.99721252769464,9.806647699,1007.76416,1007.32446,9.806634616,0.028824431,9.8066205,4.73e-06,0.868574921,46,0.537443528,9.932301417,1007.692171,0.646370689,0.833104896,12987.0,12992.25,0.012192509,0.800671965,0.003985855,0.681538952,0
0.017583511,0.037049426,0.0061491,0.0,0.0,0.0,0.037049426,18.89961144,0.037049426,2.0,0.007726902,18.89961144,2.0,18.89961144,2.0,0.00223135,0.056022416,9.74719967,9.835385475,60.36568617,276.7855315,276.9478266,60.36568617,277.1101217,60.36568617,9.806608967,1016.2188160375391,1016.1891426016684,9.806560885,0.002701157,9.806531932,3.39e-05,0.673274752,100,0.064683494,9.786275667,1016.2031394793013,0.227035936,0.073161158,9198.0,9198.0,0.042917359,0.671141799,0.004571297,0.399767504,2
0.100140147,0.11813424,0.042586871,8.21674664822017,8.235253551705396,8.25352779037074,0.156291514,48.70122327,0.083119296,68.0,0.141791595,44.99469605,68.0,52.25100986,68.0,0.041658412,0.063399059,9.971314133,10.27337049,89.76367899,139.0518391,141.5030819,89.76367899,144.8664951,89.76367899,9.806650715,1016.2188160375391,1016.1891426016684,9.806650247,0.000471403,9.806649928,2.37e-07,0.988541956,69,0.036687178,10.11619669,1016.2031394793013,2.65808733,0.089743015,10112.205783456624,10112.523522718226,0.040801901,0.987000945,0.002804506,0.992763296,3
0.745756288,1.586093008,0.145793714,22.75,22.75,22.75,2.492188211,108.9208955,0.577725375,331.6980653220726,0.398367864,102.577139,288.82554488125294,111.726934,254.14086103309742,0.10557303,0.188350221,8.529699751,11.87136012,89.76254992,76.6458161,78.22146161,89.76254992,79.79710713,89.76254992,9.806650865,1016.2188160375391,1016.1891426016684,9.806650264,0.012765983,9.806649736,3.78e-07,0.352494613,100,0.634768669,9.827787517,1016.2031394793013,2.905699352,0.380480482,10112.205783456624,10112.523522718226,0.06554269,0.225282868,0.037448827,0.953018065,1
0.503541069,1.3159705831263195,0.31253628333133576,7.0,7.0,7.0,2.1575919730844597,56.21250772925611,0.863086307595666,331.6980653220726,0.7350416003926156,54.26780495101297,288.82554488125294,58.20710912883278,254.14086103309742,0.18990341907912608,0.31280685696505695,8.762929938,11.54520488,63.40523431,136.95589564102863,138.40906591391834,65.93671443,139.907247660583,68.46819455,9.806591519407524,1016.2188160375391,1016.1891426016684,9.806560747614345,0.011875942305517377,9.806529526668273,0.00012203942,0.7659315870879737,46,0.6027711069877095,10.04435172,1016.2031394793013,1.7729416747154003,0.6149611913767177,10112.205783456624,10112.523522718226,0.12542673854240283,0.7502729484673241,0.08949412389580515,0.7592804100270907,0
0.090118957,0.108893536,0.020837278,8.21674664822017,8.235253551705396,8.25352779037074,0.1669212,18.99679132,0.036481692,331.6980653220726,0.039222467,16.43010253,288.82554488125294,21.29463456,254.14086103309742,0.010643822,0.036289428,10.04763086,10.29955312,89.72690907,130.3359639,131.9179934,89.72690907,133.5000228,89.72690907,9.80665099,1016.2188160375391,1016.1891426016684,9.80665021,0.000337538,9.80664984,3.73e-07,0.994834102,100,0.054337498,10.1983391,1016.2031394793013,1.679857563,0.047625264,10112.205783456624,10112.523522718226,0.024160465,0.994591149,0.006164929,0.990097168,3
1.843681729,2.003163721,0.31253628333133576,8.21674664822017,8.235253551705396,8.25352779037074,2.003163721,38.0469672,2.003163721,39.0,0.7350416003926156,33.03341944,39.0,40.54726063,39.0,0.18990341907912608,0.31280685696505695,6.507170929,15.67844994,64.88554242,136.95589564102863,138.40906591391834,64.88554242,139.907247660583,64.88554242,9.794885507,1016.2188160375391,1016.1891426016684,9.794885507,0.011875942305517377,9.794885507,0.000320823,0.7659315870879737,100,0.4004625,10.12838373,1016.2031394793013,2.159428452,0.6149611913767177,10112.205783456624,10112.523522718226,0.12542673854240283,0.7502729484673241,0.08949412389580515,0.7592804100270907,4
3.872742084,2.556419508,0.665583103,1.74,1.74,1.74,3.965135939,42.52846113,0.926775758,0.0,1.638105038,42.32079303,0.0,42.73612924,0.0,0.433175491,0.489822255,4.890922226,13.89197665,82.98992467,64.91363216,64.91363216,82.98992467,64.91363216,82.98992467,9.806650838,1023.86725,1023.86725,9.806650432,0.002950208,9.80664999,3.57e-07,0.935626162,100,1.4721854,8.906740529,1023.86725,0.293687054,0.925349572,10112.205783456624,10112.523522718226,0.166333424,0.900419365,0.071798676,0.967240879,4
0.014924255,0.020574269,0.006760807,8.21674664822017,8.235253551705396,8.25352779037074,0.031437873,51.76281513,0.009658647,331.6980653220726,0.021958416,50.37418266,288.82554488125294,53.21482067,254.14086103309742,0.004633855,0.040403811,9.974336752,10.01536445,68.91208407,139.7489564,140.352481,68.91208407,141.1511359,68.91208407,9.806650491,1016.2188160375391,1016.1891426016684,9.806650068,0.000190539,9.806649564,3.01e-07,0.971301088,100,0.007057544,9.996791541,1016.2031394793013,0.955798663,0.058794469,10112.205783456624,10112.523522718226,0.032703344,0.971228123,0.001293852,0.962405536,2
3.923423761,3.765169767,1.444100086,1.0,1.0,1.0,5.094882852,42.35188307,2.334380437,12.0,3.148137695,38.51756352,11.5,45.51191199,11.0,0.805362428,0.829567572,7.164700325,17.52961225,89.79073259,131.0176013,131.0176013,89.79073259,131.0176013,89.79073259,9.806650397,1016.2188160375391,1016.1891426016684,9.806650178,0.008945914,9.806649834,2.32e-07,0.846031232,100,1.159477139,12.83223583,1016.2031394793013,2.893121955,1.258561746,1930.0,1930.0,0.420338389,0.790752578,0.393458557,0.895782907,4
0.169602003,2.285324441,0.168136044,0.0,0.0,0.0,2.285324441,38.45940324,2.285324441,21.375,0.248767569,36.45934867,21.375,39.18507273,21.375,0.060886048,0.452531415,8.774477773,9.201785143,51.17417141,91.12150628,91.46143369,51.17417141,91.87646683,51.17417141,9.80665138,1010.2052,1010.2052,9.806650621,0.042933868,9.806649658,8.79e-07,0.993233947,5,1.126563657,9.014616912,1010.2052,0.713981996,1.447667382,31399.0,31399.0,0.131823888,0.993233947,0.101008626,0.967610077,4
0.009126202,0.003605551,0.003455576,0.19667171,0.19667171,0.19667171,0.003605551,38.11347162,0.003605551,66.0,0.003455576,38.11347162,66.0,38.11347162,66.0,0.000203938,0.050105847,9.836518588,9.874770092,31.82129214,281.3686833,281.3686833,32.72305844,281.3686833,33.62482475,9.806635,1016.2188160375391,1016.1891426016684,9.806594674,1.72e-06,9.806554349,5.7e-05,0.095457567,100,0.004549063,9.857430167,1016.2031394793013,0.511856743,0.050105847,9198.0,9198.0,0.050105847,0.095452353,0.003455576,0.91820992,2
0.189321914,0.315715818,0.016658341,8.21674664822017,8.235253551705396,8.25352779037074,0.41422435,26.60843255,0.163312967,26.0,0.032478565,22.45345003,23.33333333,38.32236016,22.0,0.006916618,0.046331881,9.310750322,10.05490567,89.71982006,148.7661087,151.3667825,89.71982006,156.4130736,89.71982006,9.80665096,1016.2188160375391,1016.1891426016684,9.806650224,0.001661841,9.806649735,3.57e-07,0.974850582,100,0.087217326,9.733438099,1016.2031394793013,5.535248608,0.058877477,10112.205783456624,10112.523522718226,0.034804094,0.931167692,0.007934072,0.194197279,3
0.318255299,0.380916898,0.257942466,8.21674664822017,8.235253551705396,8.25352779037074,0.500524854,38.4822285,0.215077034,331.6980653220726,0.678593633,37.0856,288.82554488125294,39.72819185,254.14086103309742,0.151828651,0.316976437,9.126251579,10.10997075,89.76396123,135.7445915,144.9581373,89.76396123,148.4972614,89.76396123,9.806650893,1016.2188160375391,1016.1891426016684,9.806650277,0.022710896,9.806649701,4.05e-07,0.824490515,100,0.121978307,9.644340565,1016.2031394793013,0.945209827,0.656645416,10112.205783456624,10112.523522718226,0.065894154,0.807355524,0.078712593,0.883812221,0
2.106664294,1.093897585,0.325367693,8.21674664822017,8.235253551705396,8.25352779037074,2.170330816,47.453704,0.618123996,1.0,1.008776603,46.59335554,1.0,48.38310146,1.0,0.191879364,0.27460156,7.335089079,16.53383994,78.45165828883567,152.719958,153.7019619,78.72485504254868,154.2782088,78.99721252769464,9.806650873,1016.2188160375391,1016.1891426016684,9.806650322,0.00377841,9.806649571,4.2e-07,0.900796079,15,0.633023088,10.63586547,1016.2031394793013,0.656535614,0.372634452,10112.205783456624,10112.523522718226,0.176568668,0.898898349,0.063242983,0.677025158,0
5.959009466,3.536027494,1.289673933,1.5,1.5,1.5,3.9158523,45.72158812,3.156202687,0.0,2.939469153,44.12234345,0.0,49.73567942,0.0,0.705880597,1.627667858,5.384751614,31.23632291,89.69794946,84.87972603,87.57326132,89.69794946,91.74499098,89.69794946,9.806650961,1016.2188160375391,1016.1891426016684,9.806650077,0.045166425,9.806649317,4.89e-07,0.744529148,100,0.537153393,11.69856025,1016.2031394793013,1.921642044,2.781330501,1201.0,1201.0,1.025743879,0.657654651,0.271894856,0.761270492,4
2.076553983,0.978404834,0.33545025,8.21674664822017,8.235253551705396,8.25352779037074,1.385584091,37.54996846,0.571225577,331.6980653220726,1.003593158,34.71293,288.82554488125294,39.41294705,254.14086103309742,0.238974179,0.228704596,7.060360913,15.9417232,89.7537947,133.8922383,134.9650839,89.7537947,135.5086304,89.7537947,9.806650964,1016.2188160375391,1016.1891426016684,9.806650192,0.014703229,9.806649337,4.62e-07,0.966511358,100,0.575838428,10.78024708,1016.2031394793013,1.588725285,0.34437781,10112.205783456624,10112.523522718226,0.157721579,0.954549063,0.102397897,0.964707839,0
0.017278531,0.042383149,0.010265395,8.21674664822017,8.235253551705396,8.25352779037074,0.12539316,42.00911373,0.007320665,5.0,0.028710173,41.15980916,5.0,43.13512056,5.0,0.007101746,0.030320285,10.14629693,10.2129117,84.35914924,98.7231996,99.28684724,84.35914924,99.85049489,84.35914924,9.806650917,1016.2188160375391,1016.1891426016684,9.806650348,5.93e-05,9.806649941,3.54e-07,0.990249441,100,0.047146452,10.17862203,1016.2031394793013,0.784477614,0.039506873,10112.205783456624,10112.523522718226,0.017448757,0.990189851,0.002293341,0.995680683,2
0.094252245,0.113559978,0.020263727,8.21674664822017,8.235253551705396,8.25352779037074,0.113559978,103.6455272,0.113559978,56.0,0.032491024,101.9351577,56.0,105.5352003,56.0,0.006654536,0.020788828,9.403120323,9.670443564,89.60100165,119.3542756,119.6298428,89.60100165,119.9054099,89.60100165,9.80665082,1016.2188160375391,1016.1891426016684,9.806650096,0.006208454,9.806649253,5.07e-07,0.928016733,100,0.019629425,9.553821784,1016.2031394793013,1.198791952,0.02610476,10112.205783456624,10112.523522718226,0.015089863,0.925243398,0.010791729,0.841951513,3
0.670388114,0.151608496,0.031398756,9.0,9.0,9.0,0.174359446,79.75432159,0.128857547,70.0,0.074075701,78.31411584,70.0,81.0074333,70.0,0.019655529,0.058779253,8.4370722,10.70873218,89.7489897,164.6118615,166.0409216,89.7489897,167.4699816,89.7489897,9.806650784,1016.2188160375391,1016.1891426016684,9.80665022,0.000331468,9.806649568,3.33e-07,0.346979954,100,0.032174702,9.813218651,1016.2031394793013,0.960305027,0.075313765,10112.205783456624,10112.523522718226,0.042559796,0.341900387,0.007784211,0.551230665,1
0.015668342,0.020763274,0.001509769,0.0,0.0,0.0,0.040056344,57.15904798,0.00647696,0.0,0.003195794,56.7490088,0.0,57.63870228,0.0,0.000758539,0.016469963,9.771610293,9.84501568,78.45165828883567,51.48786287,51.5881865,78.72485504254868,51.71170081,78.99721252769464,9.806651219,1004.17236,1004.1367,9.806650167,0.000209476,9.806649224,4.36e-07,0.046308819,100,0.008413117,9.808737383,1004.156457,0.18765865,0.01817205,28966.0,28966.0,0.014252267,0.041895455,0.0,0.061191357,2
3.570538338,7.604871361,1.382603348,1.008233,1.008233,1.008233,8.578091337,41.68928969,6.631651385,2.0,1.382603348,40.47028231,2.0,44.32871706,2.0,1.355607651,2.734802576,4.711030027,22.10581442,78.45165828883567,290.0908667,294.6937233,78.72485504254868,302.7479162,78.99721252769464,9.806623824,1016.2188160375391,1016.1891426016684,9.806623824,0.004761501,9.806623824,2.32e-05,0.754400407,85,1.376340889,10.32559968,1016.2031394793013,1.787252229,7.200340042,710.0,710.0,0.765116453,0.626587599,1.382603348,0.992261704,4
0.047650533,0.101538201,0.007198625,8.21674664822017,8.235253551705396,8.25352779037074,0.257173863,126.268393,0.039822875,32.0,0.01996564,116.3298132,32.0,135.6849797,32.0,0.003835199,0.038905481,9.585955277,9.720119414,89.63887999,190.0974439,202.1476996,89.63887999,214.1979553,89.63887999,9.806650906,1016.2188160375391,1016.1891426016684,9.806650123,5.81e-05,9.806649385,5.06e-07,0.953741648,100,0.089905002,9.650070099,1016.2031394793013,6.865226879,0.04403327,10112.205783456624,10112.523522718226,0.033206838,0.953424224,0.001479158,0.870183314,3
4.934395578,5.619836816,1.10135119,1.75,1.75,1.75,8.49812594,45.93745011,3.991968318,331.6980653220726,3.820563092,45.45628401,288.82554488125294,46.81711875,254.14086103309742,0.788332768,1.515046492,5.717796162,21.32108408,89.7464448,157.6315156,161.5664357,89.7464448,164.6293566,89.7464448,9.806650579,1016.2188160375391,1016.1891426016684,9.806650096,0.007708218,9.806649835,2.71e-07,0.942787332,100,1.822290899,10.48166017,1016.2031394793013,0.663495767,2.818727674,3551.0,3551.0,0.689205437,0.922805439,0.336384111,0.824475803,4
0.517570395,1.615922528,0.52881753,6.7562265,6.7562265,6.7562265,2.402653725,80.29260404,0.408425201,331.6980653220726,1.836922421,78.89644737,288.82554488125294,82.01126779,254.14086103309742,0.596691969,0.344560698,9.371480143,11.15521358,59.44405677,88.41284992,89.09877667,59.44405677,89.78470342,59.44405677,9.806650636,1010.5355,1010.5355,9.806650577,0.000759713,9.806650517,8.45e-08,0.83453771,100,0.858102978,10.53849242,1010.5355,1.085872131,0.807450122,10112.205783456624,10112.523522718226,0.161224025,0.830066158,0.080624317,0.987080615,0
0.075339649,0.094082565,0.007791376,8.21674664822017,8.235253551705396,8.25352779037074,0.190930272,21.9194766,0.049087412,203.0,0.016233903,19.75917814,175.5,23.84793034,148.0,0.004029449,0.038842214,9.539655202,9.754386318,89.73399231,135.1045843,135.653941,89.73399231,136.2032976,89.73399231,9.806651034,1016.2188160375391,1016.1891426016684,9.806650395,1.79e-06,9.806650028,3.66e-07,0.331383835,100,0.046285365,9.619151974,1016.2031394793013,1.413810501,0.043219692,10112.205783456624,10112.523522718226,0.034139766,0.32837079,0.00156289,0.999113624,3
0.256449541,0.474630839,0.037268067,8.21674664822017,8.235253551705396,8.25352779037074,0.474630839,58.8238897,0.474630839,0.0,0.094405858,58.8238897,0.0,58.8238897,0.0,0.023439047,0.055281805,9.229831416,10.41357439,82.23465713,253.4989744,273.4155084,82.23465713,299.1527202,82.23465713,9.806630613,1017.9895,1017.9895,9.806630613,0.002725364,9.806630613,3.12e-06,0.99880412,100,0.067889455,9.880127579,1017.9895,0.374213076,0.063471223,10112.205783456624,10112.523522718226,0.050756982,0.99880412,0.005985233,0.96245903,3
0.032335802,1.3159705831263195,0.31253628333133576,8.21674664822017,8.235253551705396,8.25352779037074,2.1575919730844597,56.21250772925611,0.863086307595666,15.0,0.7350416003926156,54.26780495101297,12.5,58.20710912883278,10.0,0.18990341907912608,0.31280685696505695,9.615867372,9.76021307,44.60897843,136.95589564102863,138.40906591391834,44.60897843,139.907247660583,44.60897843,9.806591519407524,1016.2188160375391,1016.1891426016684,9.806560747614345,0.011875942305517377,9.806529526668273,0.00012203942,0.7659315870879737,100,0.6027711069877095,9.686930885,1016.2031394793013,1.7729416747154003,0.6149611913767177,10112.205783456624,10112.523522718226,0.12542673854240283,0.7502729484673241,0.08949412389580515,0.7592804100270907,2
2.506383388,1.938170917,0.218466136,9.5,9.5,9.5,2.630945858,31.6571676,0.963307017,0.0,0.467718035,30.3681097,0.0,33.15033457,0.0,0.11836413,0.241861109,4.824400693,12.82358508,89.76311448,144.5396183,144.5396183,89.76410229,144.5396183,89.76509011,9.806651201,1016.2188160375391,1016.1891426016684,9.806650174,0.006641704,9.806649566,5.28e-07,0.914114175,100,0.868870221,9.282751153,1016.2031394793013,1.031337376,0.55365847,10112.205783456624,10112.523522718226,0.05020601,0.906155191,0.039769483,0.83709534,0
0.117701202,0.200053059,0.011331801,8.21674664822017,8.235253551705396,8.25352779037074,0.250978062,113.8988781,0.149159502,78.0,0.034619775,107.1776645,78.0,116.3558353,78.0,0.00682114,0.0300578,9.448577544,9.812410303,89.72095469,138.4928956,138.7182566,89.75415509,138.9436176,89.78735549,9.806650965,1016.2188160375391,1016.1891426016684,9.806650216,0.000120199,9.806649397,5.24e-07,0.999506546,75,0.048877168,9.664913758,1016.2031394793013,2.81610867,0.050443475,10112.205783456624,10112.523522718226,0.021897038,0.999449787,0.002808281,0.779296002,3
0.379694229,0.63598694,0.024142681,41.451485,41.451485,41.451485,0.63598694,27.03520785,0.63598694,85.0,0.029095569,26.78824423,85.0,27.43027524,85.0,0.002904851,0.050034559,9.115508872,10.57694341,89.30616959,60.24167992,60.59197727,89.53492429,60.80460509,89.76367899,9.80664988,1016.2188160375391,1016.1891426016684,9.80664988,0.005249505,9.80664988,1.88e-07,0.887209467,100,0.927370507,9.83394556,1016.2031394793013,0.277010126,0.102641978,10112.205783456624,10112.523522718226,0.028544317,0.881857506,0.021438033,0.018136291,3
3.218749838,4.985806688,0.564982178,1.66,1.66,1.66,6.404789225,41.80021677,2.196775865,0.0,1.411452031,38.67247883,0.0,44.92795471,0.0,0.312839705,0.720654468,7.169702194,14.30080805,81.25163968,64.91363216,64.91363216,81.25163968,64.91363216,81.25163968,9.806650465,1023.8573,1023.8473,9.806650223,0.005592813,9.806650004,1.9e-07,0.981312637,100,2.415495464,11.38170195,1023.8523,4.423289413,1.05796082,10112.205783456624,10112.523522718226,0.371765353,0.97733894,0.082815592,0.96139698,4
0.091174138,0.208130331,0.011531965,8.21674664822017,8.235253551705396,8.25352779037074,0.218528902,37.69064168,0.197731759,12.0,0.036753018,33.54734503,12.0,42.06015153,12.0,0.007242042,0.033972918,9.520667853,9.83848995,89.68143906,148.3418605,150.9651925,89.68143906,154.0204219,89.68143906,9.80665099,1016.2188160375391,1016.1891426016684,9.806650272,0.000137554,9.806649547,4.49e-07,0.520430283,100,0.014705801,9.664220122,1016.2031394793013,2.919180899,0.040566414,10112.205783456624,10112.523522718226,0.02658515,0.519827748,0.003180936,0.954546422,3
0.103330103,0.147907592,0.097215566,0.0,0.0,0.0,0.221133923,36.58886945,0.08905368,1.0,0.273188174,35.33562534,1.0,37.45521799,1.0,0.0706248,0.119746183,9.450906493,9.762360932,89.80085601,131.7365706,132.6389603,89.80085601,133.4594475,89.80085601,9.806650623,1016.2188160375391,1016.1891426016684,9.806649999,0.008506918,9.806649313,4.66e-07,0.951953207,100,0.067202846,9.647785998,1016.2031394793013,0.849156021,0.33126908,10112.205783456624,10112.523522718226,0.021969212,0.940904654,0.006693114,0.90870982,0
0.28872776,0.242213823,0.379711382,5.3869658,5.3869658,5.3869658,0.242213823,36.73205303,0.242213823,0.0,0.403069934,34.03792003,0.0,42.95800327,0.0,0.016183666,0.377411367,9.411164697,10.70137272,74.53780281,53.61874672,62.62999083,74.53780281,74.21516018,74.53780281,9.806641337,1004.0327,1004.0327,9.806641337,0.032028425,9.806641337,3.72e-06,0.466528816,100,0.008799161,10.02870482,1004.0327,4.181912192,0.627488678,10112.205783456624,10112.523522718226,0.321012455,0.466528816,0.356209533,0.853533481,1
0.061920134,0.033224539,0.019918263,0.0,0.0,0.0,0.033224539,49.70547561,0.033224539,26.0,0.054651106,49.2787432,26.0,50.13220802,26.0,0.023242943,0.036542755,9.732910459,10.04452293,78.45165828883567,248.7941936,249.9358289,78.72485504254868,251.1351494,78.99721252769464,9.806570404,1016.2188160375391,1016.1891426016684,9.806570404,0.000441004,9.806570404,6.5e-06,0.649871857,100,0.033706768,9.814628266,1016.2031394793013,0.603490765,0.058808272,6803.0,6803.0,0.015502022,0.647042424,0.006108653,0.844186089,2
0.009046539,0.019262081,0.31253628333133576,8.21674664822017,8.235253551705396,8.25352779037074,0.019262081,36.62664189,0.019262081,119.0,0.7350416003926156,35.58485519,119.0,38.10500711,119.0,0.18990341907912608,0.31280685696505695,9.826140023,9.864706046,27.23455672,136.95589564102863,138.40906591391834,37.56179517,139.907247660583,47.88903362,9.807037794,1016.2188160375391,1016.1891426016684,9.807037794,0.011875942305517377,9.807037794,7.59e-05,0.7659315870879737,100,0.017725798,9.847379602,1016.2031394793013,0.408878141,0.6149611913767177,10112.205783456624,10112.523522718226,0.12542673854240283,0.7502729484673241,0.08949412389580515,0.7592804100270907,2
